,Player,Week,CALCAVGYdsPass2,CALCAVGCmp%Pass,CALCAVGTgtRec,CALCAVG1DPass,CALCAVGTDPass,CALCAVGRateRec,CALCAVGRecY_ind,CALCAVGCmpPass,CALCAVGYdsPass1,CALCAVGIntPass,CALCAVGTDRec,CALCAVG1DRec,CALCAVGY/APass,CALCAVGSkPass,CALCAVG1DRush,CALCAVGAttPass,CALCAVGRecRec,CALCAVGY/ARush,CALCAVGSkYdsPass,CALCAVGCtch%Rec,CALCAVGAttRush,CALCAVGTDRush,CALCAVGYdsRec,CALCAVGYdsRush,UniquePlayer,Position,Name + ID,Name,ID_x,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,HomeTeam,AwayTeam,OpposingTeam,OpposingTeamAbbrev_x,OffenseTeam,ID_y,OpposingTeamAbbrev_y,CALCAVGGOFNS,CALCAVGPlaysOFNS,CALCAVGToGoOFNS,CALCAVGYdsOFNS,CALCAVG1st%OFNS,CALCAVGTO%OFNS,CALCAVGTDOFNS,CALCAVGFGOFNS,CALCAVGnanOFNS,CALCAVGIntOFNS,CALCAVGFmbOFNS,CALCAVGSkOFNS,CALCAVGPassOFNS,CALCAVGRushOFNS,CALCAVGFGOFNS1,CALCAVGPuntOFNS,ID,OpposingTeamAbbrev,CALCAVGGDFNS,CALCAVGPlaysDFNS,CALCAVGToGoDFNS,CALCAVGYdsDFNS,CALCAVG1st%DFNS,CALCAVGTO%DFNS,CALCAVGTDDFNS,CALCAVGFGDFNS,CALCAVGnanDFNS,CALCAVGIntDFNS,CALCAVGFmbDFNS,CALCAVGSkDFNS,CALCAVGPassDFNS,CALCAVGRushDFNS,CALCAVGFGDFNS1,CALCAVGPuntDFNS
1367,Jonnu Smith,11,0.0,0.0,4.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.7777777777777777,0.0,0.0,0.1111111111111111,0.0,2.888888888888889,0.1111111111111111,0.0,0.6436666666666667,0.1111111111111111,0.1111111111111111,35.333333333333336,0.1111111111111111,Jonnu SmithTE15260871,TE,Jonnu Smith (15785235),Jonnu Smith,15785235,TE/FLEX,4700,TEN@BAL 11/22/2020 01:00PM ET,TEN,11.1,BAL,TEN,BAL,15260866,15260871,15260866,BAL,1.0,78.0,7.3999999999999995,4.755555555555556,0.2636666666666667,0.0054444444444444445,3.3333333333333335,1.3333333333333333,20.666666666666668,0.3333333333333333,0.1111111111111111,1.4444444444444444,32.666666666666664,30.88888888888889,2.2222222222222223,3.5555555555555554,15260871,TEN,1.0,77.22222222222223,7.711111111111112,4.155555555555555,0.2401111111111111,0.020111111111111114,2.2222222222222223,0.7777777777777778,18.555555555555557,0.4444444444444444,1.1111111111111112,2.7777777777777777,39.0,24.22222222222222,1.2222222222222223,4.444444444444445
1376,Jordan Akins,11,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.5,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.8611666666666666,0.0,0.0,32.0,0.0,Jordan AkinsTE15260889,TE,Jordan Akins (15785391),Jordan Akins,15785391,TE/FLEX,2500,NE@HOU 11/22/2020 01:00PM ET,HOU,7.03,HOU,NE,NE,15260865,15260889,15260865,NE,1.0,72.44444444444444,7.433333333333333,4.888888888888889,0.25455555555555553,0.012555555555555556,2.5555555555555554,1.5555555555555556,18.444444444444443,0.5555555555555556,0.3333333333333333,2.888888888888889,36.44444444444444,22.333333333333332,2.0,3.6666666666666665,15260889,HOU,1.0,70.0,7.333333333333333,5.044444444444444,0.27355555555555555,0.02377777777777778,2.4444444444444446,1.8888888888888888,19.11111111111111,1.2222222222222223,0.4444444444444444,1.4444444444444444,28.77777777777778,29.0,2.0,2.7777777777777777
1383,Jordan Howard,11,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.2,0.982,0.0,0.2,5.6,0.8,-0.6,6.6,Jordan HowardRB15260890,RB,Jordan Howard (15784721),Jordan Howard,15784721,RB/FLEX,4000,MIA@DEN 11/22/2020 04:05PM ET,MIA,5.6,DEN,MIA,DEN,15260873,15260890,15260873,DEN,1.0,73.11111111111111,7.122222222222222,4.300000000000001,0.24955555555555556,0.01588888888888889,2.6666666666666665,2.2222222222222223,18.444444444444443,0.7777777777777778,0.3333333333333333,1.5555555555555556,32.111111111111114,27.22222222222222,2.3333333333333335,4.222222222222222,15260890,MIA,1.0,82.33333333333333,7.699999999999999,4.366666666666667,0.232,0.012777777777777779,2.7777777777777777,2.4444444444444446,19.11111111111111,0.6666666666666666,0.3333333333333333,2.4444444444444446,38.22222222222222,29.22222222222222,2.7777777777777777,3.888888888888889
1409,Josh Jacobs,11,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,4.777777777777778,0.0,2.5555555555555554,3.755555555555556,0.0,0.7315555555555555,20.22222222222222,0.8888888888888888,16.555555555555557,77.77777777777777,Josh JacobsRB15260876,RB,Josh Jacobs (15784571),Josh Jacobs,15784571,RB/FLEX,7100,KC@LV 11/22/2020 08:20PM ET,LV,17.88,LV,KC,KC,15260868,15260876,15260868,KC,1.0,78.33333333333333,7.0,4.722222222222221,0.2594444444444444,0.014777777777777779,3.111111111111111,2.2222222222222223,20.333333333333332,0.2222222222222222,0.8888888888888888,1.5555555555555556,33.0,31.22222222222222,2.4444444444444446,2.6666666666666665,15260876,LV,1.0,79.22222222222223,7.366666666666668,4.366666666666666,0.247,0.01922222222222222,2.3333333333333335,1.4444444444444444,19.77777777777778,1.0,0.5555555555555556,2.111111111111111,36.22222222222222,29.11111111111111,2.0,3.2222222222222223
1418,Josh Reynolds,11,0.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,2.4444444444444446,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.6882222222222222,0.0,0.0,46.22222222222222,0.0,Josh ReynoldsWR15260882,WR,Josh Reynolds (15784969),Josh Reynolds,15784969,WR/FLEX,3900,LAR@TB 11/23/2020 08:15PM ET,LAR,9.18,TB,LAR,TB,15260886,15260882,15260886,TB,1.0,80.88888888888889,7.355555555555556,4.877777777777777,0.27588888888888885,0.01566666666666667,3.0,1.1111111111111112,22.444444444444443,0.6666666666666666,0.6666666666666666,1.4444444444444444,37.111111111111114,31.11111111111111,1.5555555555555556,4.0,15260882,LAR,1.0,76.4,7.630000000000001,3.9200000000000004,0.21880000000000002,0.022199999999999998,2.5,1.3,16.9,1.2,0.5,3.2,38.6,22.9,1.4,4.4
1426,Joshua Kelley,11,0.0,0.0,2.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,1.7777777777777777,0.0,2.111111111111111,3.2977777777777777,0.0,0.7777777777777778,10.88888888888889,0.1111111111111111,15.666666666666666,34.77777777777778,Joshua KelleyRB15260872,RB,Joshua Kelley (15784687),Joshua Kelley,15784687,RB/FLEX,4000,NYJ@LAC 11/22/2020 04:05PM ET,LAC,7.6,LAC,NYJ,NYJ,15260887,15260872,15260887,NYJ,1.0,86.22222222222223,7.611111111111111,4.666666666666667,0.24911111111111112,0.013444444444444445,2.888888888888889,1.5555555555555556,21.666666666666668,0.6666666666666666,0.4444444444444444,2.0,39.0,32.333333333333336,2.111111111111111,4.0,15260872,LAC,1.0,79.11111111111111,7.800000000000001,5.066666666666666,0.2752222222222222,0.014222222222222223,3.111111111111111,2.111111111111111,21.88888888888889,0.7777777777777778,0.3333333333333333,1.2222222222222223,36.666666666666664,29.666666666666668,2.6666666666666665,2.888888888888889
1434,Josiah Deguara,11,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,12.0,0.0,Josiah DeguaraTE15260875,TE,Josiah Deguara (15785379),Josiah Deguara,15785379,TE/FLEX,2500,GB@IND 11/22/2020 04:25PM ET,GB,1.1,IND,GB,IND,15260867,15260875,15260867,IND,1.0,77.0,7.433333333333334,5.122222222222222,0.2603333333333333,0.007333333333333334,3.6666666666666665,1.3333333333333333,20.11111111111111,0.3333333333333333,0.2222222222222222,1.2222222222222223,36.111111111111114,27.444444444444443,1.3333333333333333,3.111111111111111,15260875,GB,1.0,74.11111111111111,7.611111111111111,3.8666666666666663,0.22522222222222224,0.01977777777777778,2.0,1.2222222222222223,16.88888888888889,1.2222222222222223,0.2222222222222222,2.3333333333333335,34.111111111111114,26.0,1.5555555555555556,4.222222222222222
1442,JuJu Smith-Schuster,11,0.0,0.0,7.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,3.2222222222222223,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.7824444444444444,0.0,0.0,57.333333333333336,0.0,JuJu Smith-SchusterWR15260860,WR,JuJu Smith-Schuster (15784871),JuJu Smith-Schuster,15784871,WR/FLEX,6400,PIT@JAX 11/22/2020 01:00PM ET,PIT,15.29,JAX,PIT,JAX,15260884,15260860,15260884,JAX,1.0,79.11111111111111,7.577777777777778,4.333333333333333,0.24533333333333335,0.011111111111111112,3.4444444444444446,1.5555555555555556,19.444444444444443,0.4444444444444444,0.4444444444444444,1.1111111111111112,38.666666666666664,26.444444444444443,1.5555555555555556,4.333333333333333,15260860,PIT,1.0,78.33333333333333,7.355555555555554,5.322222222222222,0.268,0.01311111111111111,3.4444444444444446,2.111111111111111,21.0,0.7777777777777778,0.2222222222222222,1.0,34.55555555555556,30.22222222222222,2.4444444444444446,2.7777777777777777
1452,Julian Edelman,11,0.0,16.666666666666668,6.5,0.3333333333333333,0.0,19.8,0.5,0.3333333333333333,6.333333333333333,0.0,0.0,3.0,3.1666666666666665,0.0,0.16666666666666666,0.3333333333333333,3.5,3.6666666666666665,0.0,0.49000000000000005,0.3333333333333333,0.0,52.5,3.6666666666666665,Julian EdelmanWR15260865,WR,Julian Edelman (15784957),Julian Edelman,15784957,WR/FLEX,4300,NE@HOU 11/22/2020 01:00PM ET,NE,9.87,HOU,NE,HOU,15260889,15260865,15260889,HOU,1.0,76.33333333333333,7.422222222222222,4.633333333333333,0.27777777777777773,0.023222222222222224,2.111111111111111,1.6666666666666667,21.333333333333332,1.2222222222222223,0.4444444444444444,1.7777777777777777,30.444444444444443,33.44444444444444,1.8888888888888888,2.7777777777777777,15260865,NE,1.0,81.0,7.21111111111111,5.066666666666666,0.27966666666666673,0.00788888888888889,3.3333333333333335,1.3333333333333333,22.666666666666668,0.2222222222222222,0.4444444444444444,2.0,35.0,32.333333333333336,1.8888888888888888,3.4444444444444446
1460,Julio Jones,11,0.0,0.0,8.0,0.0,0.0,0.0,1.2857142857142858,0.0,0.0,0.0,0.42857142857142855,4.142857142857143,0.0,0.0,0.0,0.0,6.142857142857143,0.0,0.0,0.7647142857142857,0.0,0.0,91.14285714285714,0.0,Julio JonesWR15260883,WR,Julio Jones (15784855),Julio Jones,15784855,WR/FLEX,7500,ATL@NO 11/22/2020 01:00PM ET,ATL,19.11,NO,ATL,NO,15260880,15260883,15260880,NO,1.0,84.44444444444444,7.477777777777779,4.699999999999999,0.2721111111111111,0.010555555555555554,2.888888888888889,2.4444444444444446,22.88888888888889,0.5555555555555556,0.3333333333333333,2.111111111111111,41.22222222222222,28.77777777777778,2.5555555555555554,3.4444444444444446,15260883,ATL,1.0,75.55555555555556,7.622222222222222,4.088888888888889,0.22677777777777777,0.018222222222222223,2.7777777777777777,1.4444444444444444,17.11111111111111,1.0,0.3333333333333333,2.6666666666666665,37.888888888888886,23.11111111111111,1.7777777777777777,3.6666666666666665
1468,Justin Jackson,11,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.8,0.0,3.0,3.1740000000000004,0.0,0.6532,9.0,0.0,26.2,37.0,Justin JacksonRB15260872,RB,Justin Jackson (15784661),Justin Jackson,15784661,RB/FLEX,4300,NYJ@LAC 11/22/2020 04:05PM ET,LAC,9.32,LAC,NYJ,NYJ,15260887,15260872,15260887,NYJ,1.0,86.22222222222223,7.611111111111111,4.666666666666667,0.24911111111111112,0.013444444444444445,2.888888888888889,1.5555555555555556,21.666666666666668,0.6666666666666666,0.4444444444444444,2.0,39.0,32.333333333333336,2.111111111111111,4.0,15260872,LAC,1.0,79.11111111111111,7.800000000000001,5.066666666666666,0.2752222222222222,0.014222222222222223,3.111111111111111,2.111111111111111,21.88888888888889,0.7777777777777778,0.3333333333333333,1.2222222222222223,36.666666666666664,29.666666666666668,2.6666666666666665,2.888888888888889
1476,Justin Jefferson,11,0.0,0.0,6.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333,3.2222222222222223,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,0.7736666666666667,0.0,0.0,84.66666666666667,0.0,Justin JeffersonWR15260877,WR,Justin Jefferson (15784883),Justin Jefferson,15784883,WR/FLEX,6000,DAL@MIN 11/22/2020 04:25PM ET,MIN,16.69,MIN,DAL,DAL,15260870,15260877,15260870,DAL,1.0,73.22222222222223,7.355555555555556,5.222222222222222,0.2682222222222222,0.02422222222222222,3.3333333333333335,0.8888888888888888,19.77777777777778,1.2222222222222223,0.5555555555555556,1.8888888888888888,29.11111111111111,29.77777777777778,1.1111111111111112,3.5555555555555554,15260877,MIN,1.0,81.0,7.088888888888889,4.699999999999999,0.2508888888888889,0.010555555555555556,3.5555555555555554,1.7777777777777777,20.444444444444443,0.3333333333333333,0.4444444444444444,1.8888888888888888,34.55555555555556,31.666666666666668,2.0,3.5555555555555554
1486,Justin Watson,11,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.6113333333333334,0.0,0.0,31.333333333333332,0.0,Justin WatsonWR15260886,WR,Justin Watson (15785189),Justin Watson,15785189,WR/FLEX,3000,LAR@TB 11/23/2020 08:15PM ET,TB,3.28,TB,LAR,LAR,15260882,15260886,15260882,LAR,1.0,78.8,7.779999999999999,4.6,0.24730000000000002,0.0166,3.3,2.0,19.8,0.7,0.5,1.4,40.0,24.6,2.2,3.5,15260886,TB,1.0,75.77777777777777,7.555555555555555,3.8444444444444446,0.22655555555555557,0.020666666666666667,1.7777777777777777,1.3333333333333333,17.444444444444443,0.8888888888888888,0.6666666666666666,3.4444444444444446,38.22222222222222,23.77777777777778,1.4444444444444444,5.111111111111111
1503,Kareem Hunt,11,0.0,0.0,3.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.1111111111111112,0.0,0.0,3.888888888888889,0.0,2.3333333333333335,4.949999999999999,0.0,0.6575555555555556,14.88888888888889,0.3333333333333333,15.666666666666666,70.33333333333333,Kareem HuntRB15260885,RB,Kareem Hunt (15784579),Kareem Hunt,15784579,RB/FLEX,6700,PHI@CLE 11/22/2020 01:00PM ET,CLE,15.93,CLE,PHI,PHI,15260862,15260885,15260862,PHI,1.0,73.88888888888889,7.588888888888889,4.699999999999999,0.26066666666666666,0.01522222222222222,2.7777777777777777,1.2222222222222223,19.444444444444443,0.7777777777777778,0.3333333333333333,1.3333333333333333,29.77777777777778,30.88888888888889,1.4444444444444444,3.2222222222222223,15260885,CLE,1.0,82.33333333333333,7.98888888888889,4.2333333333333325,0.24622222222222223,0.012777777777777777,3.0,1.6666666666666667,20.22222222222222,0.3333333333333333,0.6666666666666666,3.4444444444444446,37.333333333333336,30.444444444444443,1.8888888888888888,4.777777777777778
1518,Keenan Allen,11,0.0,0.0,10.333333333333334,0.0,0.0,4.4,1.0,0.0,0.0,0.0,0.5555555555555556,4.666666666666667,0.0,0.0,0.0,0.1111111111111111,7.222222222222222,0.0,0.0,0.7085555555555555,0.0,0.0,76.66666666666667,0.0,Keenan AllenWR15260872,WR,Keenan Allen (15784857),Keenan Allen,15784857,WR/FLEX,7400,NYJ@LAC 11/22/2020 04:05PM ET,LAC,19.11,LAC,NYJ,NYJ,15260887,15260872,15260887,NYJ,1.0,86.22222222222223,7.611111111111111,4.666666666666667,0.24911111111111112,0.013444444444444445,2.888888888888889,1.5555555555555556,21.666666666666668,0.6666666666666666,0.4444444444444444,2.0,39.0,32.333333333333336,2.111111111111111,4.0,15260872,LAC,1.0,79.11111111111111,7.800000000000001,5.066666666666666,0.2752222222222222,0.014222222222222223,3.111111111111111,2.111111111111111,21.88888888888889,0.7777777777777778,0.3333333333333333,1.2222222222222223,36.666666666666664,29.666666666666668,2.6666666666666665,2.888888888888889
1535,Kenyan Drake,11,0.0,0.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,1.0,4.37625,0.0,0.6875,16.875,0.5,4.75,76.5,Kenyan DrakeRB15260888,RB,Kenyan Drake (15784627),Kenyan Drake,15784627,RB/FLEX,5300,ARI@SEA 11/19/2020 08:20PM ET,ARI,12.75,SEA,ARI,SEA,15260881,15260888,15260881,SEA,1.0,82.0,7.644444444444446,5.177777777777778,0.2893333333333333,0.017444444444444443,3.5555555555555554,1.6666666666666667,23.666666666666668,0.8888888888888888,0.5555555555555556,1.4444444444444444,36.0,32.0,2.111111111111111,3.2222222222222223,15260888,ARI,1.0,87.55555555555556,7.411111111111111,5.088888888888889,0.2961111111111111,0.01877777777777778,3.3333333333333335,2.111111111111111,25.88888888888889,1.0,0.6666666666666666,2.4444444444444446,47.333333333333336,25.666666666666668,2.4444444444444446,2.5555555555555554
1543,Kerryon Johnson,11,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.625,0.0,0.0,0.75,0.0,1.0,3.35375,0.0,0.5625,3.75,0.125,9.875,14.0,Kerryon JohnsonRB15260874,RB,Kerryon Johnson (15784789),Kerryon Johnson,15784789,RB/FLEX,4000,DET@CAR 11/22/2020 01:00PM ET,DET,4.89,CAR,DET,CAR,15260878,15260874,15260878,CAR,1.0,77.66666666666667,7.833333333333333,4.633333333333334,0.2536666666666667,0.012222222222222223,2.7777777777777777,1.8888888888888888,19.77777777777778,0.8888888888888888,0.1111111111111111,2.4444444444444446,38.44444444444444,24.444444444444443,2.5555555555555554,3.6666666666666665,15260874,DET,1.0,77.4,7.580000000000001,4.880000000000001,0.2861,0.016700000000000003,3.0,2.2,22.2,0.5,0.8,1.0,38.2,26.2,2.3,2.4
1550,KhaDarel Hodge,11,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.33325,0.0,0.0,12.75,0.0,KhaDarel HodgeWR15260885,WR,KhaDarel Hodge (15785167),KhaDarel Hodge,15785167,WR/FLEX,3000,PHI@CLE 11/22/2020 01:00PM ET,CLE,2.02,CLE,PHI,PHI,15260862,15260885,15260862,PHI,1.0,73.88888888888889,7.588888888888889,4.699999999999999,0.26066666666666666,0.01522222222222222,2.7777777777777777,1.2222222222222223,19.444444444444443,0.7777777777777778,0.3333333333333333,1.3333333333333333,29.77777777777778,30.88888888888889,1.4444444444444444,3.2222222222222223,15260885,CLE,1.0,82.33333333333333,7.98888888888889,4.2333333333333325,0.24622222222222223,0.012777777777777777,3.0,1.6666666666666667,20.22222222222222,0.3333333333333333,0.6666666666666666,3.4444444444444446,37.333333333333336,30.444444444444443,1.8888888888888888,4.777777777777778
1557,Khari Blasingame,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,5.75,0.0,Khari BlasingameRB15260871,RB,Khari Blasingame (15784743),Khari Blasingame,15784743,RB/FLEX,4000,TEN@BAL 11/22/2020 01:00PM ET,TEN,1.32,BAL,TEN,BAL,15260866,15260871,15260866,BAL,1.0,78.0,7.3999999999999995,4.755555555555556,0.2636666666666667,0.0054444444444444445,3.3333333333333335,1.3333333333333333,20.666666666666668,0.3333333333333333,0.1111111111111111,1.4444444444444444,32.666666666666664,30.88888888888889,2.2222222222222223,3.5555555555555554,15260871,TEN,1.0,77.22222222222223,7.711111111111112,4.155555555555555,0.2401111111111111,0.020111111111111114,2.2222222222222223,0.7777777777777778,18.555555555555557,0.4444444444444444,1.1111111111111112,2.7777777777777777,39.0,24.22222222222222,1.2222222222222223,4.444444444444445
1565,Kirk Cousins,11,-9.777777777777779,66.57777777777777,0.0,11.11111111111111,1.8888888888888888,102.41111111111111,0.0,18.0,238.55555555555554,1.2222222222222223,0.0,0.0,9.133333333333333,1.8888888888888888,0.6666666666666666,27.22222222222222,0.0,1.9722222222222223,-9.777777777777779,0.0,1.3333333333333333,0.0,0.0,6.0,Kirk CousinsQB15260877,QB,Kirk Cousins (15784497),Kirk Cousins,15784497,QB,6200,DAL@MIN 11/22/2020 04:25PM ET,MIN,17.36,MIN,DAL,DAL,15260870,15260877,15260870,DAL,1.0,73.22222222222223,7.355555555555556,5.222222222222222,0.2682222222222222,0.02422222222222222,3.3333333333333335,0.8888888888888888,19.77777777777778,1.2222222222222223,0.5555555555555556,1.8888888888888888,29.11111111111111,29.77777777777778,1.1111111111111112,3.5555555555555554,15260877,MIN,1.0,81.0,7.088888888888889,4.699999999999999,0.2508888888888889,0.010555555555555556,3.5555555555555554,1.7777777777777777,20.444444444444443,0.3333333333333333,0.4444444444444444,1.8888888888888888,34.55555555555556,31.666666666666668,2.0,3.5555555555555554
1581,Kyle Rudolph,11,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.2222222222222223,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.7185555555555555,0.0,0.0,26.444444444444443,0.0,Kyle RudolphTE15260877,TE,Kyle Rudolph (15785269),Kyle Rudolph,15785269,TE/FLEX,3200,DAL@MIN 11/22/2020 04:25PM ET,MIN,5.2,MIN,DAL,DAL,15260870,15260877,15260870,DAL,1.0,73.22222222222223,7.355555555555556,5.222222222222222,0.2682222222222222,0.02422222222222222,3.3333333333333335,0.8888888888888888,19.77777777777778,1.2222222222222223,0.5555555555555556,1.8888888888888888,29.11111111111111,29.77777777777778,1.1111111111111112,3.5555555555555554,15260877,MIN,1.0,81.0,7.088888888888889,4.699999999999999,0.2508888888888889,0.010555555555555556,3.5555555555555554,1.7777777777777777,20.444444444444443,0.3333333333333333,0.4444444444444444,1.8888888888888888,34.55555555555556,31.666666666666668,2.0,3.5555555555555554
1590,Kyler Murray,11,-7.333333333333333,67.48888888888888,0.0,13.444444444444445,1.8888888888888888,99.58888888888889,0.0,23.555555555555557,263.8888888888889,0.8888888888888888,0.0,0.0,7.722222222222222,1.4444444444444444,4.333333333333333,34.55555555555556,0.0,7.222222222222222,-7.333333333333333,0.0,9.666666666666666,1.1111111111111112,0.0,67.11111111111111,Kyler MurrayQB15260888,QB,Kyler Murray (15784485),Kyler Murray,15784485,QB,8500,ARI@SEA 11/19/2020 08:20PM ET,ARI,31.38,SEA,ARI,SEA,15260881,15260888,15260881,SEA,1.0,82.0,7.644444444444446,5.177777777777778,0.2893333333333333,0.017444444444444443,3.5555555555555554,1.6666666666666667,23.666666666666668,0.8888888888888888,0.5555555555555556,1.4444444444444444,36.0,32.0,2.111111111111111,3.2222222222222223,15260888,ARI,1.0,87.55555555555556,7.411111111111111,5.088888888888889,0.2961111111111111,0.01877777777777778,3.3333333333333335,2.111111111111111,25.88888888888889,1.0,0.6666666666666666,2.4444444444444446,47.333333333333336,25.666666666666668,2.4444444444444446,2.5555555555555554
1598,Lamar Jackson,11,-14.333333333333334,65.06666666666666,0.0,10.11111111111111,1.5555555555555556,97.04444444444444,0.0,17.555555555555557,195.77777777777777,0.5555555555555556,0.0,0.0,7.344444444444444,2.5555555555555554,2.888888888888889,27.444444444444443,0.0,5.957777777777778,-14.333333333333334,0.0,10.0,0.3333333333333333,0.0,58.22222222222222,Lamar JacksonQB15260866,QB,Lamar Jackson (15784488),Lamar Jackson,15784488,QB,7300,TEN@BAL 11/22/2020 01:00PM ET,BAL,21.32,BAL,TEN,TEN,15260871,15260866,15260871,TEN,1.0,75.66666666666667,7.78888888888889,4.5777777777777775,0.2542222222222222,0.01588888888888889,2.7777777777777777,1.7777777777777777,19.22222222222222,0.6666666666666666,0.5555555555555556,2.5555555555555554,30.22222222222222,32.666666666666664,1.8888888888888888,3.888888888888889,15260866,BAL,1.0,81.88888888888889,7.144444444444446,4.855555555555556,0.2784444444444445,0.018777777777777775,3.2222222222222223,1.1111111111111112,22.77777777777778,1.0,0.5555555555555556,1.2222222222222223,41.888888888888886,26.666666666666668,1.2222222222222223,3.2222222222222223
1607,Larry Fitzgerald,11,0.0,0.0,5.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,0.0,0.0,0.0,0.0,3.888888888888889,0.0,0.0,0.7023333333333333,0.0,0.0,30.444444444444443,0.0,Larry FitzgeraldWR15260888,WR,Larry Fitzgerald (15784979),Larry Fitzgerald,15784979,WR/FLEX,3700,ARI@SEA 11/19/2020 08:20PM ET,ARI,6.93,SEA,ARI,SEA,15260881,15260888,15260881,SEA,1.0,82.0,7.644444444444446,5.177777777777778,0.2893333333333333,0.017444444444444443,3.5555555555555554,1.6666666666666667,23.666666666666668,0.8888888888888888,0.5555555555555556,1.4444444444444444,36.0,32.0,2.111111111111111,3.2222222222222223,15260888,ARI,1.0,87.55555555555556,7.411111111111111,5.088888888888889,0.2961111111111111,0.01877777777777778,3.3333333333333335,2.111111111111111,25.88888888888889,1.0,0.6666666666666666,2.4444444444444446,47.333333333333336,25.666666666666668,2.4444444444444446,2.5555555555555554
1615,Latavius Murray,11,0.0,0.0,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,2.5555555555555554,0.0,1.3333333333333333,4.238888888888889,0.0,0.7222222222222222,10.0,0.2222222222222222,10.444444444444445,42.0,Latavius MurrayRB15260880,RB,Latavius Murray (15784599),Latavius Murray,15784599,RB/FLEX,5900,ATL@NO 11/22/2020 01:00PM ET,NO,7.91,NO,ATL,ATL,15260883,15260880,15260883,ATL,1.0,80.11111111111111,7.222222222222222,4.688888888888888,0.278,0.014444444444444446,3.3333333333333335,2.0,22.11111111111111,0.3333333333333333,0.7777777777777778,1.4444444444444444,36.333333333333336,29.555555555555557,2.111111111111111,3.3333333333333335,15260880,NO,1.0,78.0,7.3888888888888875,5.211111111111111,0.2703333333333333,0.013777777777777778,3.3333333333333335,1.5555555555555556,21.11111111111111,0.7777777777777778,0.3333333333333333,1.5555555555555556,40.44444444444444,22.77777777777778,1.7777777777777777,3.4444444444444446
