,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,UniquePlayer,Week,Player,CmpPass,AttPass,Cmp%Pass,YdsPass1,TDPass,IntPass,SkPass,YdsPass2,Y/APass,1DPass,RateRec,TgtRec,RecRec,Ctch%Rec,YdsRec,TDRec,1DRec,AttRush,YdsRush,Y/ARush,TDRush,1DRush,SkYdsPass,PY_ind,RY_ind,RecY_ind,FantasyPoints_DK,CALCAVGCtch%Rec,CALCAVG1DRec,CALCAVG1DRush,CALCAVG1DPass,CALCAVGSkPass,CALCAVGAttRush,CALCAVGTDRec,CALCAVGRateRec,CALCAVGY/APass,CALCAVGCmp%Pass,CALCAVGIntPass,CALCAVGYdsRec,CALCAVGTDPass,CALCAVGCmpPass,CALCAVGY/ARush,CALCAVGYdsPass2,CALCAVGYdsRush,CALCAVGYdsPass1,CALCAVGTDRush,CALCAVGRecRec,CALCAVGSkYdsPass,CALCAVGTgtRec,CALCAVGRecY_ind,CALCAVGAttPass
45,WR,Julian Edelman (15409184),Julian Edelman,15409184,WR/FLEX,6200,NE@SEA 09/20/2020 08:20PM ET,15260865,13,Julian EdelmanWR15260865,2,Julian Edelman,0,0,0,0,0,0,0,0,0,0,0,11,8,0.727,179,0,7,0,0,0,0,0,0,0,0,3,28.9,0.714,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0
46,RB,Todd Gurley II (15409465),Todd Gurley II,15409465,RB/FLEX,6100,ATL@DAL 09/20/2020 01:00PM ET,15260883,13.7,Todd Gurley IIRB15260883,2,Todd Gurley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,61,2.9,0,2,0,0,0,0,6.1,0.4,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,56.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0
47,QB,Kyler Murray (15409834),Kyler Murray,15409834,QB,6100,WAS@ARI 09/20/2020 04:05PM ET,15260888,27.3,Kyler MurrayQB15260888,2,Kyler Murray,26,38,68.4,286,1,1,3,-8,7.5,13,88.3,0,0,0,0,0,0,8,67,8.38,2,3,-8,0,0,0,32.14,0.0,0.0,4.0,12.0,2.0,13.0,0.0,78.1,5.8,65.0,1.0,0.0,1.0,26.0,7.0,-6.0,91.0,230.0,1.0,0.0,-6.0,0.0,0.0,40.0
48,QB,Carson Wentz (15409411),Carson Wentz,15409411,QB,6000,LAR@PHI 09/20/2020 01:00PM ET,15260862,16,Carson WentzQB15260862,2,Carson Wentz,26,43,60.5,242,0,2,0,0,5.6,13,56.5,0,0,0,0,0,0,2,7,3.5,1,1,0,0,0,0,12.379999999999999,0.0,0.0,1.0,13.0,8.0,1.0,0.0,72.5,6.4,57.1,2.0,0.0,2.0,24.0,2.0,-62.0,2.0,270.0,0.0,0.0,-62.0,0.0,0.0,42.0
49,WR,DJ Chark Jr. (15409637),DJ Chark Jr.,15409637,WR/FLEX,6000,JAX@TEN 09/20/2020 01:00PM ET,15260884,11.5,DJ Chark Jr.WR15260884,2,DJ Chark,0,0,0,0,0,0,0,0,0,0,0,4,4,1,84,0,4,0,0,0,0,0,0,0,0,0,12.4,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
50,WR,John Brown (15409240),John Brown,15409240,WR/FLEX,6000,BUF@MIA 09/20/2020 01:00PM ET,15260861,19,John BrownWR15260861,2,John Brown,0,0,0,0,0,0,0,0,0,0,0,6,4,0.667,82,1,2,0,0,0,0,0,0,0,0,0,18.2,0.6,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0
51,WR,DK Metcalf (15410030),DK Metcalf,15410030,WR/FLEX,6000,NE@SEA 09/20/2020 08:20PM ET,15260881,19.5,DK MetcalfWR15260881,2,D.K. Metcalf,0,0,0,0,0,0,0,0,0,0,0,6,4,0.667,92,1,3,0,0,0,0,0,0,0,0,0,19.2,0.5,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0
52,QB,Ryan Tannehill (15409187),Ryan Tannehill,15409187,QB,5900,JAX@TEN 09/20/2020 01:00PM ET,15260871,19.36,Ryan TannehillQB15260871,2,Ryan Tannehill,18,24,75,239,4,0,1,-8,10,12,145.7,0,0,0,0,0,0,4,12,3,0,0,-8,0,0,0,26.76,0.0,0.0,2.0,17.0,1.0,3.0,0.0,97.9,5.8,67.4,0.0,0.0,2.0,29.0,4.67,-2.0,14.0,249.0,0.0,0.0,-2.0,0.0,0.0,43.0
53,QB,Philip Rivers (15409147),Philip Rivers,15409147,QB,5900,MIN@IND 09/20/2020 01:00PM ET,15260867,19.82,Philip RiversQB15260867,2,Philip Rivers,19,25,76,214,1,1,2,-11,8.6,10,97.8,0,0,0,0,0,0,4,3,0.75,0,0,-11,0,0,0,10.860000000000001,0.0,0.0,0.0,17.0,0.0,1.0,0.0,88.7,7.9,78.3,2.0,0.0,1.0,36.0,3.0,0.0,3.0,363.0,0.0,0.0,0.0,0.0,0.0,46.0
54,QB,Kirk Cousins (15409207),Kirk Cousins,15409207,QB,5900,MIN@IND 09/20/2020 01:00PM ET,15260877,22.76,Kirk CousinsQB15260877,2,Kirk Cousins,11,26,42.3,113,0,3,3,-18,4.3,5,15.9,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,0,-1.4800000000000004,0.0,0.0,3.0,12.0,2.0,4.0,0.0,118.6,10.4,76.0,1.0,0.0,2.0,19.0,8.5,-11.0,34.0,259.0,0.0,0.0,-11.0,0.0,0.0,25.0
55,WR,DeVante Parker (15409353),DeVante Parker,15409353,WR/FLEX,5900,BUF@MIA 09/20/2020 01:00PM ET,15260890,8.7,DeVante ParkerWR15260890,2,DeVante Parker,0,0,0,0,0,0,0,0,0,0,0,8,5,0.625,53,1,3,0,0,0,0,0,0,0,0,0,16.3,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
56,RB,Kenyan Drake (15409461),Kenyan Drake,15409461,RB/FLEX,5900,WAS@ARI 09/20/2020 04:05PM ET,15260888,14.5,Kenyan DrakeRB15260888,2,Kenyan Drake,0,0,0,0,0,0,0,0,0,0,0,2,2,1,9,0,0,20,86,4.3,0,3,0,0,0,0,11.5,1.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.75,0.0,60.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
57,WR,Terry McLaurin (15409727),Terry McLaurin,15409727,WR/FLEX,5900,WAS@ARI 09/20/2020 04:05PM ET,15260891,11.1,Terry McLaurinWR15260891,2,Terry McLaurin,0,0,0,0,0,0,0,0,0,0,0,10,7,0.7,125,1,5,0,0,0,0,0,0,0,0,3,28.5,0.714,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0
58,QB,Daniel Jones (15409835),Daniel Jones,15409835,QB,5800,NYG@CHI 09/20/2020 01:00PM ET,15260879,19.36,Daniel JonesQB15260879,2,Daniel Jones,25,40,62.5,241,0,1,4,-21,6,15,68.9,0,0,0,0,0,0,3,21,7,0,1,-21,0,0,0,9.74,0.0,0.0,2.0,16.0,3.0,4.0,0.0,79.2,6.8,63.4,2.0,0.0,2.0,26.0,5.5,-17.0,22.0,279.0,0.0,0.0,-17.0,0.0,0.0,41.0
59,QB,Jared Goff (15409504),Jared Goff,15409504,QB,5800,LAR@PHI 09/20/2020 01:00PM ET,15260882,11.5,Jared GoffQB15260882,2,Jared Goff,20,27,74.1,267,3,0,1,-9,9.9,17,142.1,0,0,0,0,0,0,7,13,1.86,0,2,-9,0,0,0,23.98,0.0,0.0,1.0,12.0,1.0,4.0,0.0,79.4,8.9,64.5,1.0,0.0,0.0,20.0,3.75,-6.0,15.0,275.0,0.0,0.0,-6.0,0.0,0.0,31.0
60,QB,Gardner Minshew II (15409796),Gardner Minshew II,15409796,QB,5800,JAX@TEN 09/20/2020 01:00PM ET,15260884,20.82,Gardner Minshew IIQB15260884,2,Gardner Minshew II,30,45,66.7,339,3,2,2,-24,7.5,20,92.7,0,0,0,0,0,0,4,19,4.75,0,2,-24,3,0,0,26.46,0.0,0.0,0.0,11.0,4.0,5.0,0.0,142.3,8.7,95.0,0.0,0.0,3.0,19.0,3.8,-23.0,19.0,173.0,0.0,0.0,-23.0,0.0,0.0,20.0
61,QB,Teddy Bridgewater (15409335),Teddy Bridgewater,15409335,QB,5800,CAR@TB 09/20/2020 01:00PM ET,15260878,19.36,Teddy BridgewaterQB15260878,2,Teddy Bridgewater,33,42,78.6,367,0,2,5,-27,8.7,18,83.2,0,0,0,0,0,0,0,0,0,0,0,-27,3,0,0,13.68,0.0,0.0,1.0,13.0,1.0,4.0,0.0,98.8,7.9,64.7,0.0,0.0,1.0,22.0,6.5,-10.0,26.0,269.0,0.0,0.0,-10.0,0.0,0.0,34.0
62,RB,David Johnson (15409289),David Johnson,15409289,RB/FLEX,5800,BAL@HOU 09/20/2020 04:25PM ET,15260889,19.9,David JohnsonRB15260889,2,David Johnson,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,16,0,0,11,34,3.09,0,1,0,0,0,0,7.0,0.75,3.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,7.0,0.0,77.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0
63,WR,Emmanuel Sanders (15409172),Emmanuel Sanders,15409172,WR/FLEX,5800,NO@LV 09/21/2020 08:15PM ET,15260880,10.5,Emmanuel SandersWR15260880,2,Emmanuel Sanders,0,0,0,0,0,0,0,0,0,0,0,3,1,0.333,18,0,1,0,0,0,0,0,0,0,0,0,2.8,0.6,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0
64,WR,Marvin Jones Jr. (15409217),Marvin Jones Jr.,15409217,WR/FLEX,5700,DET@GB 09/20/2020 01:00PM ET,15260874,9.5,Marvin Jones Jr.WR15260874,2,Marvin Jones,0,0,0,0,0,0,0,0,0,0,0,6,4,0.667,23,1,2,0,0,0,0,0,0,0,0,0,12.3,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0
65,QB,Jimmy Garoppolo (15409301),Jimmy Garoppolo,15409301,QB,5700,SF@NYJ 09/20/2020 01:00PM ET,15260863,19.26,Jimmy GaroppoloQB15260863,2,Jimmy Garoppolo,14,16,87.5,131,2,0,1,-8,8.2,9,140.4,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,13.24,0.0,0.0,0.0,10.0,3.0,1.0,0.0,103.0,7.8,57.6,0.0,0.0,2.0,19.0,9.0,-16.0,9.0,259.0,0.0,0.0,-16.0,0.0,0.0,33.0
66,RB,Malcolm Brown (15409361),Malcolm Brown,15409361,RB/FLEX,5700,LAR@PHI 09/20/2020 01:00PM ET,15260882,26,Malcolm BrownRB15260882,2,Malcolm Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,4.27,0,3,0,0,0,0,4.7,0.75,1.0,8.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,4.39,0.0,79.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0
67,WR,T.Y. Hilton (15409232),T.Y. Hilton,15409232,WR/FLEX,5700,MIN@IND 09/20/2020 01:00PM ET,15260867,9.3,T.Y. HiltonWR15260867,2,T.Y. Hilton,0,0,0,0,0,0,0,0,0,0,0,5,3,0.6,28,0,1,0,0,0,0,0,0,0,0,0,5.8,0.444,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0
68,RB,Jonathan Taylor (15410095),Jonathan Taylor,15410095,RB/FLEX,5700,MIN@IND 09/20/2020 01:00PM ET,15260867,14.9,Jonathan TaylorRB15260867,2,Jonathan Taylor,0,0,0,0,0,0,0,0,0,0,0,2,2,1,9,0,0,26,101,3.88,1,7,0,0,3,0,22.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,2.44,0.0,22.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0
69,WR,Keenan Allen (15409310),Keenan Allen,15409310,WR/FLEX,5700,KC@LAC 09/20/2020 04:25PM ET,15260872,7.7,Keenan AllenWR15260872,2,Keenan Allen,0,0,0,0,0,0,0,0,0,0,0,10,7,0.7,96,0,4,0,0,0,0,0,0,0,0,0,16.6,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0
70,QB,Derek Carr (15409249),Derek Carr,15409249,QB,5700,NO@LV 09/21/2020 08:15PM ET,15260876,13.56,Derek CarrQB15260876,2,Derek Carr,28,38,73.7,284,3,0,3,-23,7.5,18,120.9,0,0,0,0,0,0,3,3,1,0,0,-23,0,0,0,23.66,0.0,0.0,0.0,11.0,0.0,0.0,0.0,107.5,8.0,73.3,0.0,0.0,1.0,22.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,30.0
71,RB,David Montgomery (15410037),David Montgomery,15410037,RB/FLEX,5600,NYG@CHI 09/20/2020 01:00PM ET,15260864,8.4,David MontgomeryRB15260864,2,David Montgomery,0,0,0,0,0,0,0,0,0,0,0,3,3,1,45,1,2,16,82,5.13,0,4,0,0,0,0,21.7,0.333,1.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.92,0.0,64.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
72,TE,Zach Ertz (15409254),Zach Ertz,15409254,TE/FLEX,5600,LAR@PHI 09/20/2020 01:00PM ET,15260862,10.8,Zach ErtzTE15260862,2,Zach Ertz,0,0,0,0,0,0,0,0,0,0,0,7,5,0.714,42,0,2,0,0,0,0,0,0,0,0,0,9.2,0.429,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0
73,WR,Michael Gallup (15409929),Michael Gallup,15409929,WR/FLEX,5600,ATL@DAL 09/20/2020 01:00PM ET,15260870,8,Michael GallupWR15260870,2,Michael Gallup,0,0,0,0,0,0,0,0,0,0,0,5,2,0.4,58,0,2,0,0,0,0,0,0,0,0,0,7.8,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0
74,WR,Sterling Shepard (15409441),Sterling Shepard,15409441,WR/FLEX,5500,NYG@CHI 09/20/2020 01:00PM ET,15260879,10.7,Sterling ShepardWR15260879,2,Sterling Shepard,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,29,0,1,1,6,6,0,0,0,0,0,0,5.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0
75,QB,Mitchell Trubisky (15409509),Mitchell Trubisky,15409509,QB,5500,NYG@CHI 09/20/2020 01:00PM ET,15260864,24.28,Mitchell TrubiskyQB15260864,2,Mitchell Trubisky,18,28,64.3,190,2,2,4,-21,6.8,11,78,0,0,0,0,0,0,4,16,4,0,1,-21,0,0,0,13.2,0.0,0.0,1.0,15.0,1.0,3.0,0.0,104.2,6.7,55.6,0.0,0.0,3.0,20.0,8.67,-28.0,26.0,242.0,0.0,0.0,-28.0,0.0,0.0,36.0
76,QB,Drew Lock (15409861),Drew Lock,15409861,QB,5400,DEN@PIT 09/20/2020 01:00PM ET,15260873,13.14,Drew LockQB15260873,2,Drew Lock,1,5,20,20,0,0,1,-8,4,1,43.8,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0.8,0.0,0.0,2.0,12.0,0.0,3.0,0.0,95.0,6.5,66.7,0.0,0.0,1.0,22.0,1.67,0.0,5.0,216.0,0.0,0.0,0.0,0.0,0.0,33.0
77,RB,Mark Ingram II (15409211),Mark Ingram II,15409211,RB/FLEX,5400,BAL@HOU 09/20/2020 04:25PM ET,15260866,2.9,Mark Ingram IIRB15260866,2,Mark Ingram,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,22,0,1,9,55,6.11,1,2,0,0,0,0,15.7,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,TE,Darren Waller (15409347),Darren Waller,15409347,TE/FLEX,5400,NO@LV 09/21/2020 08:15PM ET,15260876,10.5,Darren WallerTE15260876,2,Darren Waller,0,0,0,0,0,0,0,0,0,0,0,16,12,0.75,105,1,8,0,0,0,0,0,0,0,0,3,31.5,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0
79,WR,Allen Lazard (15409741),Allen Lazard,15409741,WR/FLEX,5300,DET@GB 09/20/2020 01:00PM ET,15260875,18.2,Allen LazardWR15260875,2,Allen Lazard,0,0,0,0,0,0,0,0,0,0,0,5,3,0.6,45,0,3,0,0,0,0,0,0,0,0,0,7.5,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
80,TE,Evan Engram (15409587),Evan Engram,15409587,TE/FLEX,5300,NYG@CHI 09/20/2020 01:00PM ET,15260879,2.9,Evan EngramTE15260879,2,Evan Engram,0,0,0,0,0,0,0,0,0,0,0,8,6,0.75,65,0,4,0,0,0,0,0,0,0,0,0,12.5,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0
81,RB,Nyheim Hines (15409839),Nyheim Hines,15409839,RB/FLEX,5300,MIN@IND 09/20/2020 01:00PM ET,15260867,27.3,Nyheim HinesRB15260867,2,Nyheim Hines,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1.4,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,0.0,28.0,0.0,1.0,8.0,0.0,8.0,0.0,0.0
82,TE,Jared Cook (15409162),Jared Cook,15409162,TE/FLEX,5300,NO@LV 09/21/2020 08:15PM ET,15260880,13,Jared CookTE15260880,2,Jared Cook,0,0,0,0,0,0,0,0,0,0,0,5,2,0.4,13,1,2,0,0,0,0,0,0,0,0,0,9.3,0.714,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0
83,WR,Henry Ruggs III (15410085),Henry Ruggs III,15410085,WR/FLEX,5300,NO@LV 09/21/2020 08:15PM ET,15260876,9.6,Henry Ruggs IIIWR15260876,2,Henry Ruggs III,0,0,0,0,0,0,0,0,0,0,0,3,1,0.333,4,0,0,0,0,0,0,0,0,0,0,0,1.4,0.6,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,5.5,0.0,11.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0
84,TE,T.J. Hockenson (15409986),T.J. Hockenson,15409986,TE/FLEX,5200,DET@GB 09/20/2020 01:00PM ET,15260874,16.6,T.J. HockensonTE15260874,2,T.J. Hockenson,0,0,0,0,0,0,0,0,0,0,0,4,4,1,62,0,2,0,0,0,0,0,0,0,0,0,10.2,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0
85,WR,Anthony Miller (15409582),Anthony Miller,15409582,WR/FLEX,5200,NYG@CHI 09/20/2020 01:00PM ET,15260864,17.6,Anthony MillerWR15260864,2,Anthony Miller,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.667,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0
86,WR,Robby Anderson (15409401),Robby Anderson,15409401,WR/FLEX,5200,CAR@TB 09/20/2020 01:00PM ET,15260878,28.4,Robby AndersonWR15260878,2,Robby Anderson,0,0,0,0,0,0,0,0,0,0,0,10,9,0.9,109,0,5,0,0,0,0,0,0,0,0,3,22.9,0.75,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,3.0,0.0
87,RB,Ronald Jones II (15409837),Ronald Jones II,15409837,RB/FLEX,5200,CAR@TB 09/20/2020 01:00PM ET,15260886,10.2,Ronald Jones IIRB15260886,2,Ronald Jones II,0,0,0,0,0,0,0,0,0,0,0,2,2,1,4,0,0,7,23,3.29,1,1,0,0,0,0,10.7,0.667,0.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.88,0.0,66.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
88,RB,Melvin Gordon III (15409377),Melvin Gordon III,15409377,RB/FLEX,5200,DEN@PIT 09/20/2020 01:00PM ET,15260873,16.6,Melvin Gordon IIIRB15260873,2,Melvin Gordon,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,14,1,1,19,70,3.68,0,3,0,0,0,0,16.4,1.0,0.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.2,0.0,78.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0
89,QB,Ryan Fitzpatrick (15409132),Ryan Fitzpatrick,15409132,QB,5200,BUF@MIA 09/20/2020 01:00PM ET,15260890,8.44,Ryan FitzpatrickQB15260890,2,Ryan Fitzpatrick,31,47,66,328,2,0,3,-17,7,20,100.3,0,0,0,0,0,0,3,12,4,0,0,-17,3,0,0,25.319999999999997,0.0,0.0,2.0,11.0,1.0,5.0,0.0,44.6,6.4,66.7,3.0,0.0,0.0,20.0,3.6,-9.0,18.0,191.0,0.0,0.0,-9.0,0.0,0.0,30.0
90,RB,Devin Singletary (15409950),Devin Singletary,15409950,RB/FLEX,5200,BUF@MIA 09/20/2020 01:00PM ET,15260861,10.3,Devin SingletaryRB15260861,2,Devin Singletary,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,20,0,1,10,56,5.6,0,4,0,0,0,0,9.6,0.714,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,3.33,0.0,30.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0
91,QB,Sam Darnold (15409836),Sam Darnold,15409836,QB,5100,SF@NYJ 09/20/2020 01:00PM ET,15260887,12.2,Sam DarnoldQB15260887,2,Sam Darnold,21,32,65.6,179,1,0,1,-6,5.6,10,90.5,0,0,0,0,0,0,2,7,3.5,0,1,-6,0,0,0,11.86,0.0,0.0,0.0,8.0,3.0,1.0,0.0,75.3,6.1,60.0,1.0,0.0,1.0,21.0,6.0,-13.0,6.0,215.0,0.0,0.0,-13.0,0.0,0.0,35.0
92,WR,DeSean Jackson (15409165),DeSean Jackson,15409165,WR/FLEX,5100,LAR@PHI 09/20/2020 01:00PM ET,15260862,6.6,DeSean JacksonWR15260862,2,DeSean Jackson,0,0,0,0,0,0,0,0,0,0,0,9,6,0.667,64,0,4,0,0,0,0,0,0,0,0,0,12.4,0.286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0
93,QB,Dwayne Haskins Jr. (15410036),Dwayne Haskins Jr.,15410036,QB,5100,WAS@ARI 09/20/2020 04:05PM ET,15260891,12.82,Dwayne Haskins Jr.QB15260891,2,Dwayne Haskins,19,33,57.6,223,1,0,4,-24,6.8,10,88.3,0,0,0,0,0,0,1,8,8,0,0,-24,0,0,0,13.72,0.0,0.0,1.0,11.0,3.0,7.0,0.0,82.5,5.7,54.8,0.0,0.0,1.0,17.0,2.43,-19.0,17.0,178.0,0.0,0.0,-19.0,0.0,0.0,31.0
94,TE,Hunter Henry (15409557),Hunter Henry,15409557,TE/FLEX,5100,KC@LAC 09/20/2020 04:25PM ET,15260872,12.3,Hunter HenryTE15260872,2,Hunter Henry,0,0,0,0,0,0,0,0,0,0,0,8,6,0.75,83,0,4,0,0,0,0,0,0,0,0,0,14.3,0.625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0
95,RB,J.K. Dobbins (15410059),J.K. Dobbins,15410059,RB/FLEX,5100,BAL@HOU 09/20/2020 04:25PM ET,15260866,14.2,J.K. DobbinsRB15260866,2,J.K. Dobbins,0,0,0,0,0,0,0,0,0,0,0,1,1,1,13,0,1,2,48,24,0,1,0,0,0,0,7.1,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
96,WR,Darius Slayton (15409851),Darius Slayton,15409851,WR/FLEX,5000,NYG@CHI 09/20/2020 01:00PM ET,15260879,31.2,Darius SlaytonWR15260879,2,Darius Slayton,0,0,0,0,0,0,0,0,0,0,0,6,3,0.5,33,0,3,0,0,0,0,0,0,0,0,0,6.3,0.667,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,3.0,0.0
97,RB,Boston Scott (15409591),Boston Scott,15409591,RB/FLEX,5000,LAR@PHI 09/20/2020 01:00PM ET,15260862,7.4,Boston ScottRB15260862,2,Boston Scott,0,0,0,0,0,0,0,0,0,0,0,3,3,1,24,0,1,4,19,4.75,0,2,0,0,0,0,7.300000000000001,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.89,0.0,35.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
